tag,avg_rating,num_ratings
fran,4.130434782608695,46
literary adaptation,4.130434782608695,92
55 movies every kid should see--Entertainment Weekly,4.129310344827586,58
Leonardo DiCaprio,4.129154078549849,1324
Agatha Christie-like,4.129032258064516,31
colourful,4.128571428571429,210
BD-Video,4.128164556962025,316
Aardman,4.128048780487805,82
dreams,4.12788906009245,649
investigative journalism,4.127388535031847,157
Character study,4.127272727272727,55
Al Pacino,4.126506024096385,664
black humor,4.126506024096385,332
Anakin Skywalker,4.125,20
Hypnotism,4.125,32
LGBTQ,4.125,36
Leonid Gayday,4.125,20
Molly Ringwald,4.125,24
bond,4.125,40
helena bonham carter,4.125,32
heroic bloodshed,4.125,24
highly quotable,4.125,60
jack ryan,4.125,28
lovecraft,4.125,28
moral discussion,4.125,20
pessimistic,4.125,40
social experiment,4.125,36
social issues,4.125,24
stranded hero,4.125,32
cryptography,4.124324324324324,185
creative,4.124183006535947,459
Audrey Tautou,4.123711340206185,97
Anime,4.12280701754386,57
great visuals,4.122340425531915,94
Oscar Nominee,4.122222222222222,45
multiverse,4.122065727699531,213
Martin Scorsese,4.121830985915493,710
wizards,4.121666666666667,300
Domhnall Gleeson,4.121212121212121,33
benicio del toro,4.120689655172414,29
steve carell,4.120689655172414,29
exciting,4.1206030150753765,199
Heath Ledger,4.120481927710843,332
Johnny Cash,4.12,25
Period,4.12,25
fast-paced,4.12,25
gentlemanly,4.12,50
statistics,4.12,50
prison escape,4.119212962962963,432
Oscar Wilde,4.119047619047619,21
comical violence,4.119047619047619,42
cult of persona,4.119047619047619,21
odd couple,4.119047619047619,42
one place,4.119047619047619,21
psychedelic,4.118947368421052,475
mathematics,4.117994100294985,678
Good Romantic Comedies,4.117647058823529,153
seen more than once,4.117380025940337,771
Orson Welles,4.116935483870968,124
adventurous,4.116666666666666,60
strangely compelling,4.116666666666666,30
creativity,4.115942028985507,69
interesting plot,4.115384615384615,26
cult classic,4.115044247787611,791
Mission Impossible,4.114285714285714,35
set design,4.114035087719298,57
anti-war,4.113436123348017,454
modern western,4.113207547169812,53
Makoto Shinkai,4.112903225806452,31
lolita,4.112903225806452,31
Art Direction,4.1125,40
sensual,4.1117647058823525,85
psychological torment,4.111111111111111,27
Danny Elfman,4.109375,32
Ana de Armas,4.108695652173913,69
Lynchianoir,4.108695652173913,23
Mia Farrow,4.108695652173913,23
Neo-noir,4.108695652173913,23
time dilation,4.108695652173913,23
Oscar (Best Effects - Visual Effects),4.108597285067873,221
strong female,4.108333333333333,60
Ensemble Cast,4.108108108108108,37
Tarantino,4.107421875,256
Feel good,4.107142857142857,28
Mental Illness,4.107142857142857,28
Trey Parker,4.107142857142857,42
broadway,4.107142857142857,28
con men,4.107142857142857,154
Secret Agency,4.106060606060606,33
Unique,4.106060606060606,33
Adventure,4.105651105651106,407
nobel prize,4.105263157894737,38
Sci-Fi,4.104972375690608,181
Melanie Laurent,4.104166666666667,24
Period Drama,4.104166666666667,24
absurdist humor,4.104166666666667,264
backwards,4.104166666666667,24
cool dialogues,4.104166666666667,24
AI,4.100660066006601,303
Ang Lee,4.1,65
Cute,4.1,80
Unexpected ,4.1,20
female heroine,4.1,60
screenplay,4.099290780141844,141
plot twist,4.099162626707801,2269
understated,4.0989010989010985,273
tense,4.098618903754855,2317
Based on a book,4.098591549295775,71
matt damon,4.098591549295775,71
River Phoenix,4.098039215686274,51
good message,4.0978260869565215,46
my shopping list,4.0978260869565215,46
Realistic,4.097560975609756,82
stylish,4.0975,800
cornetto trilogy,4.097222222222222,36
stunning cinematography,4.097222222222222,36
magical realism,4.097183098591549,355
underdog story,4.096774193548387,31
symbolic,4.095890410958904,73
Michael Nyqvist,4.095238095238095,21
Toni Collette,4.094594594594595,74
data science,4.094594594594595,37
buddhism,4.094202898550725,69
unexpected ending,4.094202898550725,207
Historical ,4.093406593406593,182
freedom of expression,4.093333333333334,75
tension,4.093294460641399,343
illusions,4.0931372549019605,102
individualism,4.093023255813954,43
date movie,4.092592592592593,27
native americans,4.092592592592593,27
multiple dimensions,4.092105263157895,38
metaphysics,4.091954022988506,87
quiet,4.091836734693878,49
historical,4.0910714285714285,1400
Good remake,4.090909090909091,22
Medieval,4.090909090909091,22
Stop motion,4.090909090909091,22
fresh,4.090909090909091,22
hulu,4.090909090909091,22
irony,4.090909090909091,66
stand up,4.090909090909091,22
astronomy,4.090604026845638,149
space adventure,4.089912280701754,228
Formula 1,4.089285714285714,28
Tennessee Williams,4.089285714285714,28
unique story,4.089285714285714,56
true story,4.088453747467927,2962
DVD-Video,4.088305489260144,419
outdoors,4.088235294117647,51
nature,4.087779690189329,581
dialogue driven,4.087628865979381,679
dramatic,4.087136929460581,241
Mamoru Hosoda,4.086956521739131,23
death-defying stunts,4.086956521739131,23
time paradox,4.086956521739131,138
Palme d'Or,4.086666666666667,75
compassionate,4.086206896551724,116
life choices,4.086206896551724,58
wwii,4.086206896551724,29
David Lynch,4.0857988165680474,338
jazz,4.085760517799352,309
Guy Ritchie,4.0855263157894735,228
Social Commentary,4.085365853658536,41
memory,4.084398976982097,782
Nick Frost,4.084,125
Sharlto Copley,4.083333333333333,30
disjointed timeline,4.083333333333333,54
ecology,4.083333333333333,120
music documentary,4.083333333333333,30
screenwriting,4.081967213114754,61
Alec Guinness,4.081818181818182,55
Politics,4.081632653061225,49
humorous,4.081164383561644,1460
ending twist,4.081081081081081,111
French New Wave,4.08,50
Robert Eggers,4.08,25
lightsabers,4.08,25
positive thinking,4.08,75
beautiful cinematography,4.079804560260587,307
magic realism,4.079710144927536,138
neorealism,4.079545454545454,44
feel good,4.079365079365079,126
food/cooking,4.078431372549019,51
John Waters,4.078125,32
Aaron Sorkin,4.077922077922078,77
Danny Boyle,4.077586206896552,58
morality,4.077586206896552,348
long takes,4.077464788732394,142
classic sci-fi,4.077160493827161,162
Jean Dujardin,4.076923076923077,26
Thanos,4.076923076923077,52
elegant,4.076923076923077,91
Alfred Hitchcock,4.076508620689655,464
James Stewart,4.076271186440678,177
conceptual,4.075757575757576,33
DVD-R,4.075342465753424,146
ambiance,4.075,20
comic book villain,4.075,20
domestic horror,4.075,40
Satire,4.074766355140187,107
Twist ending,4.074074074074074,27
reviewed,4.074074074074074,27
Christian Bale,4.074014909478168,939
gritty,4.073487031700288,1041
neo-western,4.072916666666667,48
Maggie Gyllenhaal,4.071942446043166,139
Pink Floyd,4.071428571428571,21
Dark,4.070652173913044,276
fran-done,4.0701754385964914,57
alternate universe,4.06989247311828,186
Great villain,4.069444444444445,36
italian mafia,4.069444444444445,36
indie,4.069230769230769,195
Tom Hardy,4.0690298507462686,268
Gothic,4.068965517241379,29
Ghost in the Shell,4.068181818181818,22
Magical creatures,4.068181818181818,44
Til Schweiger,4.068181818181818,22
adam sandler,4.068181818181818,22
adorable,4.068181818181818,22
ancient gods,4.068181818181818,22
minimum talking,4.068181818181818,22
simpsons,4.068181818181818,22
2014,4.0675675675675675,37
SUBURBAN DYSFUNCTION,4.0675675675675675,37
cultural conflict,4.0675675675675675,37
tense soundtrack,4.0675675675675675,37
Disturbing ,4.067061143984221,507
ironic,4.066929133858268,127
Oscar (Best Writing - Screenplay Based on Material from Another Medium),4.066666666666666,30
all male,4.066666666666666,30
comedy-drama,4.066666666666666,30
good premise,4.066666666666666,30
illusionist,4.066666666666666,30
Mystery,4.066390041493776,241
psychological thriller,4.066115702479339,605
Luc Besson,4.066037735849057,159
Brad Pitt,4.065820777160983,1261
inequality,4.065789473684211,38
tragic,4.065693430656935,137
Sad,4.065217391304348,69
evil corporations,4.065217391304348,23
international cooperation,4.065217391304348,23
noir thriller,4.065134099616858,261
allegorical,4.064814814814815,108
suspense,4.064737897450588,3491
Poverty,4.064516129032258,31
quirky humor,4.064516129032258,31
heartfelt,4.064285714285714,70
romantic,4.064226519337017,724
deadpan,4.064,375
well acted,4.063953488372093,86
middle earth,4.0638297872340425,47
Oscar,4.0636363636363635,55
Benicio Del Toro,4.063432835820896,134
Good soundtrack,4.0625,24
Joe Pesci,4.0625,120
Political,4.0625,40
art house,4.0625,152
crisis management,4.0625,24
nuclear war,4.0625,168
sarcasm,4.062,250
thriller,4.061839911061701,3598
HBO Max,4.061224489795919,49
happy,4.061224489795919,49
black comedy,4.061063417335918,3611
Harry Potter,4.0607476635514015,107
good soundtrack,4.0607476635514015,321
History,4.060669456066946,239
long shots,4.0606060606060606,33
life lessons,4.06043956043956,91
cult film,4.060314960629921,3175
disturbing,4.0602523659306,3170
KKK,4.06,25
visionary,4.06,50
FIGHTING THE SYSTEM,4.059782608695652,92
surprisingly good,4.059701492537314,67
Lars von Trier,4.059602649006623,151
Interesting ,4.059523809523809,42
Pedro Almodovar,4.059523809523809,42
Reluctant Hero,4.059322033898305,59
photography,4.059241706161138,422
too short,4.0588235294117645,34
Javier Bardem,4.058558558558558,111
Quirky,4.058419243986254,291
fairytale,4.0576923076923075,26
holes50s,4.0576923076923075,26
neo-noir,4.057377049180328,976
solitude,4.057251908396947,131
Classic!,4.057142857142857,35
Oscar (Best Supporting Actor),4.057077625570776,219
funny,4.056887052341597,7260
Joaquin Phoenix,4.055956678700361,277
cult movie,4.055555555555555,27
spy thriller,4.054794520547945,146
artificial intelligence,4.054541848472828,2521
antihero,4.054285714285714,175
short-term memory loss,4.054166666666666,120
John Hughes,4.054054054054054,111
fun,4.053590568060021,933
cosmos,4.053571428571429,28
life and death,4.053571428571429,28
raw,4.053571428571429,28
compassion,4.053030303030303,66
loneliness,4.052860246198407,1381
Harrison Ford,4.052567237163815,818
finance,4.052147239263804,163
James Caan,4.051724137931035,29
character study,4.0508474576271185,236
concept,4.050387596899225,129
melancholy,4.050206327372765,727
Todd Solondz,4.05,20
hard sci-fi,4.05,20
historical epic,4.05,90
legal,4.05,20
visual style,4.05,30
Gary Oldman,4.049295774647887,426
Wallace & Gromit,4.048387096774194,62
human rights,4.048387096774194,31
self-aware,4.0479452054794525,146
Oscar (Best Actress),4.047826086956522,230
Great Ensemble Cast,4.0476190476190474,21
Positive message,4.0476190476190474,21
Richard Attenborough,4.0476190476190474,21
Understated charm,4.0476190476190474,21
crazy characters,4.0476190476190474,21
lighting,4.0476190476190474,21
real,4.0476190476190474,42
Dia de los Muertos,4.046875,32
free speech,4.046875,32
Ryan Gosling,4.046296296296297,486
ohsoso,4.046296296296297,54
trading,4.046296296296297,54
Alan Tudyk,4.046153846153846,65
Formula 1 racing,4.045454545454546,22
Stephen Chow,4.045454545454546,22
detail,4.045454545454546,22
multiple short stories,4.045454545454546,22
nightmarish,4.045454545454546,22
unicorn,4.045454545454546,22
education,4.045138888888889,144
perfectionism,4.044871794871795,78
Neil Gaiman,4.044642857142857,56
life,4.044502617801047,191
Dr. Strange,4.044444444444444,45
life story,4.044117647058823,34
Dark comedy,4.043478260869565,23
Stellan Skarsgard,4.043478260869565,23
emily blunt,4.043478260869565,23
influential,4.043478260869565,23
Surreal,4.04320987654321,243
paradox,4.043062200956938,209
noir,4.0424528301886795,212
Beethoven,4.041666666666667,24
Disney Renaissance,4.041666666666667,24
Golden Palm,4.041666666666667,60
Robin Wright,4.041666666666667,24
eighties,4.041666666666667,36
Soundtrack,4.041353383458647,133
music,4.041335178139052,2891
Benedict Cumberbatch,4.0405982905982905,234
Dani2006,4.04,25
comedy of manners,4.04,25
cybernetics,4.04,75
mathematicians,4.04,25
Oscar Nominee: Director,4.0396825396825395,63
Kung Fu,4.0394736842105265,38
Adaptation,4.038461538461538,39
existential dread,4.038461538461538,26
naval battle,4.038461538461538,26
weapons,4.038043478260869,92
computers,4.037837837837838,555
french movie,4.0375,40
twisted,4.037313432835821,67
literature,4.037234042553192,94
enjoyable,4.036764705882353,68
simulated reality,4.036585365853658,82
Do zassania,4.035714285714286,28
Freddy Mercury,4.035714285714286,28
Tibet,4.035714285714286,28
corporate America,4.035714285714286,84
psychopaths,4.035714285714286,28
Music ,4.035185185185185,270
Space,4.035087719298246,171
mystery,4.03490596110934,3137
Isaac Asimov,4.034722222222222,72
far future,4.0344827586206895,116
gladiators,4.0344827586206895,29
beautiful photography,4.034090909090909,44
visuals,4.033195020746888,241
Tim Robbins,4.0327102803738315,107
docudrama,4.032258064516129,31
finding yourself,4.032258064516129,31
human,4.032258064516129,31
Mafia,4.031835205992509,267
cults,4.031645569620253,79
environmental,4.03125,368
puzzling,4.03125,32
engineering,4.030612244897959,49
unconventional romance,4.030612244897959,49
Laura Linney,4.03030303030303,33
real life,4.03030303030303,33
colorful,4.030181086519114,497
Jack Nicholson,4.0296934865900385,522
Frightening,4.029411764705882,34
melancholic,4.028169014084507,284
Joker,4.026881720430108,93
suburbia,4.0265486725663715,226
80s music,4.026315789473684,38
going postal,4.026315789473684,38
haunting,4.026315789473684,247
mountains,4.02542372881356,59
James Cameron,4.02510460251046,239
funny robot,4.025,20
laugh out loud,4.025,20
nature spirits,4.025,40
spiritual warfare,4.025,20
toplist15,4.025,20
Matt Damon,4.024741081703107,869
nostalgic,4.024439918533605,491
Hannibal Lecter,4.024193548387097,124
Humphrey Bogart,4.024137931034483,145
DRUG ADDICTION,4.023809523809524,21
Nicolas Winding Refn,4.023809523809524,21
Plot twist,4.023809523809524,42
futuristic,4.023624823695346,1418
identity,4.02280701754386,285
Dune,4.0227272727272725,22
Frank Capra,4.0227272727272725,44
Frank Darabont,4.0227272727272725,22
keira knightley,4.0227272727272725,22
time travel paradox,4.0227272727272725,44
60s,4.022388059701493,67
Franka Potente,4.022222222222222,45
Dustin Hoffman,4.022177419354839,248
John Williams,4.022167487684729,203
unconventional,4.022123893805309,113
confrontational,4.021739130434782,138
gary oldman,4.021739130434782,23
Oscar (Best Music - Original Score),4.021551724137931,116
ensemble cast,4.021404109589041,1168
story-in-a-story,4.0212765957446805,47
Biopic,4.020833333333333,24
World War One,4.020833333333333,48
spectacle,4.020833333333333,48
J.K. Simmons,4.020618556701031,97
Simon Pegg,4.020565552699229,389
Michael Caine,4.020501138952164,439
leonardo DiCarpio,4.020408163265306,49
Pixar,4.020117351215423,1193
Che Guevara,4.02,25
peace,4.02,25
roald dahl,4.02,25
world building,4.02,50
spirits,4.019736842105263,76
Bill Murray,4.019713261648746,837
self-sacrifice,4.019607843137255,51
Non linear,4.019230769230769,26
implanted memory,4.019230769230769,26
satire,4.0191803278688525,3050
Morgan Freeman,4.019052523171988,971
pop culture references,4.01875,80
USA film registry,4.018518518518518,27
style,4.018518518518518,54
Tom Hanks,4.018308631211857,1147
falsely accused,4.0181818181818185,55
Baz Luhrmann,4.017857142857143,28
Clint Eastwood,4.017543859649122,627
real story,4.017543859649122,57
Michael Biehn,4.017241379310345,29
mind,4.017241379310345,29
Carrie Fisher,4.016949152542373,118
magic school,4.016949152542373,59
